"game_id","nickname","score","rating"
59157,"NurdiniDelisha",338,2013
59157,"BetterBot",334,2015
59158,"HastyBot",424,1640
59158,"BB-8",348,1500
59160,"chewkz",285,1488
59160,"BetterBot",417,1998
59161,"CobaltBlue",283,1500
59161,"BetterBot",520,1628
59162,"Trayz",372,2042
59162,"STEEBot",499,2097
59163,"shaila",359,1962
59163,"STEEBot",424,2202
59164,"HastyBot",430,1969
59164,"Kakapo",441,1925
59165,"kar2008",517,1870
59165,"STEEBot",435,1897
59166,"STEEBot",405,2051
59166,"atay8",343,2165
59167,"HastyBot",530,2020
59167,"BethMix",345,1561
59168,"BetterBot",487,2033
59168,"Kathleen3",385,2019
59169,"Bucks",425,1977
59169,"BetterBot",404,1965
59171,"STEEBot",505,2062
59171,"neymar",414,2238
59172,"sas23",356,1775
59172,"STEEBot",349,1887
59173,"HastyBot",299,1664
59173,"BB-8",383,1500
59174,"akiff_faleel",418,2079
59174,"STEEBot",404,2073
59175,"Muendo",232,1397
59175,"HastyBot",502,2231
59178,"HastyBot",519,2189
59178,"GrubbTime",374,1943
59179,"snorkl",396,1965
59179,"STEEBot",429,2158
59180,"HastyBot",500,2211
59180,"cayden",376,1960
59181,"eideticeve",371,1877
59181,"STEEBot",453,2177
59182,"STEEBot",420,2121
59182,"Rexington",369,2121
59183,"Authority",385,2022
59183,"HastyBot",402,2228
59188,"JohnMilton13",366,1791
59188,"HastyBot",411,2035
59189,"BetterBot",388,1991
59189,"Banul07",414,1766
59192,"STEEBot",380,1866
59192,"Willeford",429,1834
59194,"huimin",478,1929
59194,"BetterBot",450,2068
59195,"Goldenlamb",342,2019
59195,"STEEBot",403,2175
59197,"Yracivc",429,2134
59197,"STEEBot",389,2100
59198,"plunder1",293,1585
59198,"STEEBot",420,1864
59199,"HastyBot",400,1974
59199,"sungoer",429,1810
59200,"STEEBot",436,2046
59200,"reinked",413,1909
59202,"shreyas3",349,1725
59202,"HastyBot",483,2225
59203,"kar2008",370,1790
59203,"BetterBot",457,1719
59205,"stevy",406,1500
59205,"STEEBot",351,1851
59206,"ruby43",305,1603
59206,"BetterBot",387,1709
59207,"STEEBot",339,2147
59207,"Goldenlamb",370,2101
59208,"STEEBot",433,1861
59208,"Banman1",271,1673
59209,"rameez",261,1555
59209,"HastyBot",474,1977
59210,"HastyBot",339,1640
59210,"BB-8",383,1500
59211,"naushika",410,1500
59211,"BetterBot",363,1998
59213,"Bingobabe",377,1656
59213,"BetterBot",457,1651
59214,"HastyBot",487,2209
59214,"busker221",449,2052
59215,"HastyBot",587,2260
59215,"twjiayu",309,1554
59216,"HastyBot",434,1640
59216,"BB-8",420,1500
59217,"STEEBot",441,1908
59217,"Kwyet",339,1783
59218,"STEEBot",574,1889
59218,"BethMix",285,1574
59220,"talulah",349,1576
59220,"STEEBot",451,1897
59223,"MankDemes",343,1500
59223,"BetterBot",310,1985
59225,"STEEBot",454,1920
59225,"Anita",285,1572
59226,"HastyBot",497,2211
59226,"Littihop",347,2002
59227,"Kii",278,1864
59227,"STEEBot",370,2225
59230,"STEEBot",388,1873
59230,"jaundiced",453,1794
59231,"BetterBot",304,1683
59231,"CobaltBlue",337,1500
59232,"STEEBot",463,1844
59232,"Banman1",354,1700
59233,"aaaBbrr",213,1664
59233,"STEEBot",370,1886
59234,"sbush",412,1793
59234,"STEEBot",376,1862
59235,"wagyu",438,2001
59235,"BetterBot",390,2077
59237,"AASM16",426,1936
59237,"BetterBot",351,1929
59238,"STEEBot",400,1895
59238,"kar2008",400,1836
59239,"NurdiniDelisha",283,1981
59239,"BetterBot",479,2030
59240,"STEEBot",551,2165
59240,"Rbwingi",280,1626
59241,"STEEBot",397,2084
59241,"Rexington",482,2002
59242,"Starcast",399,1733
59242,"STEEBot",454,2160
59243,"BB-8",422,1500
59243,"HastyBot",436,1640
59244,"BB-8",378,1500
59244,"HastyBot",313,1640
59245,"rameez",496,1551
59245,"HastyBot",407,2014
59246,"BetterBot",386,1939
59246,"Laju",300,1809
59247,"STEEBot",429,1821
59247,"Anita",228,1601
59248,"BetterBot",398,2044
59248,"Kathleen3",377,2053
59249,"BetterBot",463,2007
59249,"NurdiniDelisha",265,1999
59250,"BetterBot",355,1985
59250,"rasnz",400,1762
59251,"MAKTABMAHMUDBLG",310,1696
59251,"BetterBot",408,2011
59252,"HastyBot",416,2010
59252,"HJFan",451,1663
59255,"STEEBot",371,2160
59255,"jayaska",379,1922
59256,"HastyBot",382,1614
59256,"BB-8",362,1500
59259,"HastyBot",396,1615
59259,"BB-8",340,1500
59262,"STEEBot",438,2129
59262,"Trayz",399,1982
59264,"jaundiced",488,1856
59264,"STEEBot",371,1807
59265,"jodel",330,2081
59265,"BetterBot",419,2007
59266,"BetterBot",330,1660
59266,"bobcubed",342,1626
59269,"RKS",417,1748
59269,"STEEBot",491,2113
59270,"frz",500,2116
59270,"BetterBot",341,1935
59271,"BeanzCyclones",281,2068
59271,"STEEBot",445,2112
59276,"BetterBot",475,1956
59276,"NurdiniDelisha",245,1999
59277,"Avinesh",322,1756
59277,"STEEBot",546,2094
59278,"HastyBot",375,2200
59278,"cayden",405,1977
59279,"oranggua",327,1526
59279,"BetterBot",384,1723
59280,"STEEBot",405,1844
59280,"deathstar",349,1647
59281,"BetterBot",358,1685
59281,"Goldenwick",341,1319
59282,"deathstar",264,1665
59282,"STEEBot",513,1896
59284,"BetterBot",399,2019
59284,"Kaumadee",250,1798
59285,"STEEBot",312,1865
59285,"Jkopczak",444,1760
59286,"HastyBot",593,2220
59286,"Edemaro",362,1801
59287,"BetterBot",575,1657
59287,"Kovert",242,1703
59288,"STEEBot",375,2223
59288,"Yracivc",460,2184
59289,"STEEBot",577,2127
59289,"BeanzCyclones",331,1938
59290,"pisces223",318,1578
59290,"STEEBot",373,1826
59291,"chloe",388,1817
59291,"HastyBot",503,1981
59293,"Esan",476,2176
59293,"HastyBot",391,2241
59295,"Kovert",299,1834
59295,"BetterBot",405,1659
59296,"Goldenlamb",386,2035
59296,"STEEBot",413,2102
59297,"FuriousTiles",310,1803
59297,"HastyBot",525,2027
59299,"dystopianist",397,1616
59299,"STEEBot",356,1814
59300,"FuriousTiles",382,1802
59300,"STEEBot",420,1856
59301,"STEEBot",402,2142
59301,"Bosky",433,1990
59302,"Abbyscrabby",326,1715
59302,"STEEBot",526,2197
59303,"Royce",391,1608
59303,"BetterBot",382,1907
59304,"STEEBot",616,2129
59304,"sigurros",390,1964
59305,"HastyBot",499,1962
59305,"sungoer",268,1902
59306,"Modupe",353,1841
59306,"STEEBot",475,2230
59307,"HastyBot",404,2150
59307,"GrubbTime",483,1898
59309,"HastyBot",335,1615
59309,"BB-8",485,1500
59311,"STEEBot",541,2066
59311,"HivinD",297,2021
59312,"STEEBot",418,1849
59312,"deathstar",311,1617
59313,"STEEBot",414,1830
59313,"talulah",349,1599
59314,"Olympicnaija",338,1970
59314,"STEEBot",485,2171
59315,"STEEBot",469,2167
59315,"Rexington",337,1978
59316,"BetterBot",415,1918
59316,"Xerxes",327,1861
59320,"vinylchances",470,1925
59320,"HastyBot",352,2168
59321,"BetterBot",240,2013
59321,"kenting",182,1969
59323,"jodel",394,2146
59323,"BetterBot",407,1928
59325,"BetterBot",309,2013
59325,"LeChamp21",234,1613
59326,"HastyBot",419,2049
59326,"tarkovsky7",349,1877
59327,"STEEBot",410,1871
59327,"Leo",429,1672
59328,"Olympicnaija",517,1887
59328,"STEEBot",493,2179
59329,"HastyBot",445,1962
59329,"sungoer",312,1877
59330,"HastyBot",404,1615
59330,"BB-8",334,1500
59331,"HastyBot",335,1664
59331,"BB-8",336,1500
59335,"HastyBot",433,1959
59335,"ccm",441,1685
59336,"HastyBot",535,2037
59336,"sungoer",273,1847
59338,"STEEBot",549,2080
59338,"Trayz",342,1982
59339,"Rexington",325,2060
59339,"STEEBot",414,2066
59340,"deathstar",300,1628
59340,"STEEBot",444,1874
59342,"STEEBot",403,2095
59342,"Yracivc",395,2143
59343,"HastyBot",480,2186
59343,"daddyfiyin",309,2049
59344,"STEEBot",429,2142
59344,"Goldenlamb",347,1974
59346,"BetterBot",434,1866
59346,"pandorable",384,1679
59347,"BeanzCyclones",381,2014
59347,"STEEBot",418,2087
59348,"BetterBot",416,1929
59348,"akiff_faleel",339,2170
59350,"Gtowngrad",265,1378
59350,"BetterBot",564,1685
59351,"STEEBot",384,2058
59351,"earth",425,2330
59352,"Ode",428,1589
59352,"HastyBot",474,2211
59354,"STEEBot",559,2149
59354,"MSHS-21KADMUSLEE",346,1851
59355,"HastyBot",394,1615
59355,"BB-8",390,1500
59357,"Soybadz01",472,1973
59357,"BetterBot",350,2049
59358,"HastyBot",511,1615
59358,"BB-8",311,1500
59359,"CobaltBlue",307,1500
59359,"BetterBot",390,1641
59360,"mytbear",424,2083
59360,"HastyBot",341,2209
59361,"HastyBot",370,1635
59361,"BB-8",337,1500
59362,"BetterBot",446,1711
59362,"Kovert",275,1714
59363,"BetterBot",505,1932
59363,"oranggua",302,1906
59367,"BetterBot",335,1708
59367,"Lydker",419,1754
59368,"STEEBot",394,2182
59368,"Rexington",286,2073
59369,"Puttapong",451,2081
59369,"HastyBot",524,2223
59370,"STEEBot",367,2130
59370,"Goldenlamb",438,2001
59371,"BetterBot",413,1974
59371,"davidavid",335,1868
59373,"BetterBot",414,1969
59373,"Inandoutworker",291,1467
59375,"wagyus",385,1977
59375,"STEEBot",503,2075
59377,"STEEBot",522,2166
59377,"Trayz",444,2042
59378,"cudbear",285,1979
59378,"STEEBot",454,2146
59379,"BetterBot",356,1887
59379,"MMAViswanathan2741",96,1327
59380,"Tingming",334,1421
59380,"STEEBot",514,2113
59381,"BetterBot",279,1954
59381,"Rachels",217,1667
59382,"MasterYeri",343,2028
59382,"STEEBot",454,2172
59383,"HastyBot",479,2266
59383,"NoelL",357,1985
59386,"STEEBot",452,2191
59386,"ZeMing",364,2037
59387,"HastyBot",459,2291
59387,"Esan",571,2184
59388,"STEEBot",359,1814
59388,"pisces223",406,1653
59389,"BetterBot",379,1942
59389,"Torquayfan2303",386,2045
59390,"Trayz",408,1947
59390,"STEEBot",383,2122
59391,"meganlmz",359,1893
59391,"STEEBot",373,2025
59392,"BethMix",417,1566
59392,"HastyBot",389,2013
59398,"lsutiger",389,1741
59398,"BetterBot",417,1642
59399,"BetterBot",405,1723
59399,"TheGidfather",396,1509
59401,"HastyBot",560,2225
59401,"inshal",436,1840
59402,"BB-8",325,1500
59402,"HastyBot",407,1664
59403,"STEEBot",483,1842
59403,"sbush",354,1849
59404,"hokomayin",368,1967
59404,"BetterBot",474,1980
59406,"STEEBot",450,1834
59406,"pisces223",453,1629
59407,"STEEBot",469,1899
59407,"deathstar",211,1620
59408,"Zynx",356,1956
59408,"BetterBot",354,1934
59409,"BetterBot",459,1624
59409,"batmannq",389,1436
59412,"STEEBot",426,2127
59412,"Gath47",377,1248
59414,"STEEBot",413,1901
59414,"Banman1",350,1638
59415,"BB-8",490,1500
59415,"HastyBot",353,1615
59418,"STEEBot",401,2173
59418,"Goldenlamb",518,2022
59419,"HastyBot",418,1614
59419,"BB-8",463,1500
59421,"PVMG",382,1884
59421,"BetterBot",475,1880
59423,"ruby43",347,1599
59423,"BetterBot",447,1669
59424,"DinethScrabber123",404,2103
59424,"BetterBot",337,1943
59425,"BetterBot",401,1681
59425,"scaredy",370,1737
59426,"STEEBot",440,1864
59426,"CornyG",340,1608
59428,"jodel",471,2083
59428,"BetterBot",377,1933
59430,"STEEBot",431,2104
59430,"HivinD",477,2088
59431,"LIMEUJIE",417,2054
59431,"BetterBot",403,1911
59432,"pandorable",365,1653
59432,"BetterBot",436,1893
59433,"sungoer",397,1832
59433,"HastyBot",346,2139
59434,"STEEBot",310,2112
59434,"Rexington",353,2016
59436,"BetterBot",451,1835
59436,"pandorable",377,1642
59439,"STEEBot",389,2137
59439,"Avyze",438,2094
59440,"PREXY8ADER",432,2100
59440,"STEEBot",436,2143
59441,"HastyBot",579,2286
59441,"NoelL",413,2061
59442,"BetterBot",410,2040
59442,"Matt_86",378,1954
59443,"NatthanonL",366,1953
59443,"STEEBot",469,2137
59444,"Kovert",423,1732
59444,"BetterBot",335,1705
59445,"BetterBot",381,2037
59445,"shreewhatsup",234,1295
59446,"BB-8",247,1500
59446,"HastyBot",388,1640
59447,"darrenkhoo",418,2074
59447,"HastyBot",437,2183
59449,"BetterBot",413,1635
59449,"Toronto2",292,1436
59452,"HastyBot",298,1640
59452,"BB-8",541,1500
59453,"BetterBot",446,1682
59453,"kar2008",425,1839
59454,"BetterBot",395,1986
59454,"Shalini",365,1705
59455,"BetterBot",470,2009
59455,"Yuki86",243,1266
59456,"LDMAN",362,1478
59456,"STEEBot",428,2080
59457,"STEEBot",498,2195
59457,"Fassie",272,1606
59460,"BB-8",406,1500
59460,"HastyBot",347,1614
59461,"STEEBot",446,2072
59461,"Goldenlamb",378,1918
59462,"HastyBot",441,2187
59462,"thraoph",301,2148
59463,"SMKSINAJWA",304,1534
59463,"BetterBot",430,2038
59465,"deathstar",426,1738
59465,"STEEBot",314,1911
59468,"Marble_Donut",420,1896
59468,"HastyBot",446,2027
59469,"tramper",385,2178
59469,"BetterBot",361,2071
59471,"HashamHadi",476,2114
59471,"HastyBot",460,2246
59472,"NoelL",576,1974
59472,"HastyBot",436,2263
59473,"HastyBot",410,2153
59473,"Matt_86",380,1940
59474,"Crookshanks",445,1979
59474,"BetterBot",327,2027
59476,"Gtowngrad",349,1382
59476,"BetterBot",384,1645
59477,"thisguy",407,1898
59477,"HastyBot",512,1984
59478,"HastyBot",526,2055
59478,"sbush",184,1811
59479,"OoiPeiXi",229,1615
59479,"BetterBot",416,2015
59480,"PVMG",390,1924
59480,"BetterBot",394,1930
59481,"HastyBot",523,2224
59481,"Qi",305,2077
59482,"MankDemes",398,1500
59482,"BetterBot",393,1951
59483,"jaundiced",329,1734
59483,"STEEBot",518,1772
59486,"BetterBot",373,1641
59486,"psyadam",424,1728
59487,"HastyBot",439,2030
59487,"BethMix",332,1574
59490,"HastyBot",432,2298
59490,"supriya",348,2014
59491,"Raash",415,1997
59491,"HastyBot",407,2290
59496,"DBrumby",330,1948
59496,"HastyBot",557,2199
59497,"Sopejohn",421,1823
59497,"STEEBot",481,2064
59500,"pandorable",322,1625
59500,"BetterBot",434,1907
59501,"phavour",423,2040
59501,"BetterBot",562,1984
59502,"TrentonTron",368,1955
59502,"HastyBot",523,2043
59504,"tramper",417,2232
59504,"BetterBot",354,2023
59505,"shaneabbas",345,1993
59505,"BetterBot",467,1920
59506,"STEEBot",432,1794
59506,"pisces223",412,1661
59507,"HastyBot",353,1614
59507,"BB-8",467,1500
59508,"STEEBot",449,1901
59508,"plunder1",413,1581
59509,"Modupe",404,1822
59509,"BetterBot",370,1951
59510,"Crookshanks",333,1943
59510,"BetterBot",411,1926
59511,"BB-8",322,1500
59511,"HastyBot",416,1640
59512,"STEEBot",397,1828
59512,"Kakapo",457,1940
59513,"Glilac",364,2079
59513,"STEEBot",516,2103
59514,"akiff_faleel",508,2162
59514,"BetterBot",342,1929
59516,"HastyBot",450,1996
59516,"petulazhuren",349,1755
59517,"tsardom",523,1725
59517,"BetterBot",279,1760
59519,"STEEBot",466,2172
59519,"shaneabbas",432,1910
59520,"HastyBot",486,1992
59520,"thisguy",456,1891
59521,"HastyBot",350,1614
59521,"BB-8",453,1500
59522,"shaneabbas",456,1953
59522,"STEEBot",453,2097
59525,"BetterBot",422,1946
59525,"DJosh",384,2038
59527,"Anita",325,1573
59527,"STEEBot",412,1789
59530,"Yracivc",418,2119
59530,"STEEBot",330,2106
59532,"Indominus",352,2155
59532,"HastyBot",457,2267
59533,"STEEBot",437,2182
59533,"snorkl",374,1862
59535,"BetterBot",449,2009
59535,"Crookshanks",399,1998
59536,"BB-8",399,1500
59536,"HastyBot",374,1640
59537,"STEEBot",441,2215
59537,"snorkl",408,1979
59539,"STEEBot",366,2106
59539,"orlyns",622,2005
59540,"Crookshanks",348,1899
59540,"BetterBot",343,1916
59542,"STEEBot",506,2098
59542,"wagyus",423,2128
59543,"BetterBot",423,1968
59543,"LeChamp21",330,1676
59544,"Abdulmumin",422,2254
59544,"HastyBot",473,2265
59545,"BB-8",456,1500
59545,"HastyBot",370,1635
59546,"HastyBot",387,1664
59546,"BB-8",353,1500
59547,"BetterBot",421,2029
59547,"Vidya",241,1341
59548,"STEEBot",464,2173
59548,"Scrabbler17",372,1821
59551,"BetterBot",396,1968
59551,"patricck",324,2163
59552,"HastyBot",504,2236
59552,"vannandonly",388,2118
59553,"BetterBot",370,1896
59553,"pandorable",380,1649
59555,"Vishy56789",426,1751
59555,"HastyBot",431,1922
59556,"BetterBot",399,1973
59556,"Kathleen3",442,1948
59558,"CobaltBlue",482,1500
59558,"BetterBot",227,1706
59559,"STEEBot",442,2043
59559,"Trayz",398,1968
59560,"BetterBot",352,1954
59560,"jodel",366,2077
59562,"Knight2014",254,1807
59562,"BetterBot",393,1903
59563,"plunder1",325,1643
59563,"STEEBot",390,1844
59564,"STEEBot",422,1896
59564,"Banman1",284,1639
59566,"HastyBot",413,2046
59566,"jayl",339,1876
59567,"KoalaJ",478,2112
59567,"STEEBot",349,2103
59568,"sassaba",308,1466
59568,"BetterBot",396,1665
59569,"thraoph",373,2001
59569,"HastyBot",454,2190
59570,"STEEBot",495,1862
59570,"aaaBbrr",374,1661
59572,"BetterBot",418,1988
59572,"Xerxes",283,1878
59573,"frs",380,1746
59573,"BetterBot",413,1735
59575,"HastyBot",530,2054
59575,"afeicher",280,1392
59576,"STEEBot",412,2126
59576,"shaila",363,1911
59577,"snorkl",351,1941
59577,"STEEBot",554,2106
59579,"HastyBot",538,2135
59579,"Alleshfemi",435,1987
59580,"STEEBot",496,2060
59580,"Fassie",332,1599
59582,"HastyBot",526,2193
59582,"Matt_86",316,1962
59583,"STEEBot",435,2179
59583,"Goldenlamb",447,2083
59584,"wagyus",372,2098
59584,"HastyBot",446,2234
59585,"BetterBot",275,1819
59585,"pandorable",317,1650
59586,"daylight",278,1953
59586,"BetterBot",460,1954
59587,"gerald0506",465,2013
59587,"STEEBot",460,2108
59591,"BetterBot",421,1931
59591,"pandorable",323,1611
59592,"WELCOME",417,1960
59592,"STEEBot",416,2150
59593,"STEEBot",394,1884
59593,"Banman1",432,1691
59595,"Olympicnaija",515,1888
59595,"STEEBot",533,2220
59596,"BB-8",378,1500
59596,"HastyBot",431,1664
59597,"Laju",370,1794
59597,"BetterBot",389,1970
59598,"Mimix",413,1851
59598,"BetterBot",494,1972
59599,"Zynx",296,1836
59599,"BetterBot",413,2000
59600,"jaundiced",446,1751
59600,"STEEBot",414,1865
59601,"Pasindu",340,2030
59601,"BetterBot",421,2020
59603,"STEEBot",406,2129
59603,"Goldenlamb",456,2002
59604,"tarkovsky7",417,1936
59604,"HastyBot",513,1903
59606,"HastyBot",368,1614
59606,"BB-8",349,1500
59607,"STEEBot",462,2063
59607,"Alyaa_Hana",309,1631
59608,"Camelngz",432,1955
59608,"STEEBot",440,2188
59609,"Goldenlamb",448,2079
59609,"STEEBot",428,2204
59613,"BB-8",455,1500
59613,"HastyBot",358,1640
59615,"ArthurB",385,1493
59615,"BetterBot",432,1612
59616,"HastyBot",465,1949
59616,"tarkovsky7",342,1929
59619,"Trayz",375,1926
59619,"STEEBot",379,2150
59620,"BetterBot",531,1705
59620,"Venater",309,1442
59621,"HastyBot",500,2233
59621,"Marlon",301,2131
59622,"STEEBot",399,2084
59622,"atay8",421,2171
59624,"noahslat",463,1887
59624,"HastyBot",438,2298
59625,"BetterBot",515,1997
59625,"LeChamp21",277,1748
59626,"Yuki86",244,1266
59626,"BetterBot",463,1889
59627,"Hetman",310,1913
59627,"HastyBot",492,2143
59630,"HastyBot",472,2004
59630,"bubbat",415,1763
59631,"Yue",474,1463
59631,"BetterBot",405,1957
59632,"bubbat",313,1809
59632,"HastyBot",507,1973
59633,"HastyBot",372,1649
59633,"BB-8",310,1500
59634,"STEEBot",377,2008
59634,"mmmmice",446,1721
59636,"talulah",244,1583
59636,"STEEBot",507,1839
59637,"STEEBot",493,1880
59637,"plunder1",363,1593
59638,"HastyBot",547,2069
59638,"sbush",286,1849
59639,"BB-8",402,1500
59639,"HastyBot",376,1615
59640,"Arnav1",489,1934
59640,"BetterBot",264,1986
59641,"Trayz",337,1926
59641,"STEEBot",441,2123
59642,"HastyBot",460,1614
59642,"BB-8",375,1500
59643,"BetterBot",294,1977
59643,"tramper",430,2108
59645,"KongCH",532,2106
59645,"HastyBot",385,2215
59646,"BetterBot",416,1995
59646,"tramper",444,2060
59647,"HastyBot",461,1664
59647,"BB-8",392,1500
59650,"HastyBot",541,2231
59650,"wagyus",340,2099
59651,"BB-8",309,1500
59651,"HastyBot",447,1664
59654,"STEEBot",386,1902
59654,"bynak",370,1914
59655,"Matt_86",413,1957
59655,"HastyBot",462,2244
59657,"STEEBot",373,2095
59657,"ZeMing",450,1879
59658,"HastyBot",352,1615
59658,"BB-8",353,1500
59659,"STEEBot",426,1876
59659,"deathstar",386,1621
59661,"STEEBot",343,1858
59661,"Banman1",418,1668
59662,"BetterBot",431,2073
59662,"patricck",471,2219
59663,"MSHS-21KADMUSLEE",420,1782
59663,"STEEBot",413,2070
59664,"BB-8",470,1500
59664,"HastyBot",406,1640
59666,"thraoph",429,2108
59666,"HastyBot",487,2342
59667,"STEEBot",463,2021
59667,"Trayz",353,1974
59668,"daddyfiyin",472,2041
59668,"HastyBot",454,2200
59669,"jocelot",426,1457
59669,"BetterBot",323,1622
59670,"BB-8",338,1500
59670,"HastyBot",372,1614
59674,"BB-8",309,1500
59674,"HastyBot",304,1635
59675,"HastyBot",518,2235
59675,"MB2",314,1931
59676,"BB-8",323,1500
59676,"HastyBot",450,1614
59677,"STEEBot",345,2112
59677,"verajoan",382,1863
59679,"STEEBot",476,2086
59679,"sstastic",442,1772
59682,"BB-8",482,1500
59682,"HastyBot",378,1664
59683,"Amadeus",321,1654
59683,"BetterBot",348,1920
59684,"BetterBot",484,1682
59684,"kar2008",485,1724
59686,"HastyBot",380,2248
59686,"peter3000",415,2133
59687,"STEEBot",436,2147
59687,"Lola",329,2040
59690,"davidavid",372,1862
59690,"BetterBot",390,1986
59691,"BetterBot",426,1987
59691,"Arnav1",290,1943
59692,"ZARAKHAN",264,1646
59692,"STEEBot",515,2150
59693,"STEEBot",478,2043
59693,"squashy",360,1876
59694,"Kovert",359,1806
59694,"BetterBot",314,1651
59695,"talulah",404,1594
59695,"STEEBot",392,1830
59696,"Banman1",319,1683
59696,"STEEBot",483,1845
59697,"JustLearn",375,1976
59697,"STEEBot",437,2159
59699,"BB-8",395,1500
59699,"HastyBot",334,1640
59700,"BetterBot",395,1729
59700,"Rebowman11",276,1567
59701,"BetterBot",357,1712
59701,"Onwords",358,1814
59702,"PVMG",327,1915
59702,"BetterBot",517,1922
59703,"STEEBot",437,2061
59703,"Glilac",380,2093
59705,"BB-8",379,1500
59705,"HastyBot",371,1615
59706,"forwords",471,2280
59706,"BetterBot",311,1976
59707,"HastyBot",296,1664
59707,"BB-8",422,1500
59709,"Cromwell8",430,1905
59709,"BetterBot",369,2085
59710,"BetterBot",382,1962
59710,"Kathleen3",332,2009
59712,"joelimus",299,2048
59712,"HastyBot",506,2077
59713,"HastyBot",495,1975
59713,"kfraley",310,1943
59714,"Yue",295,1455
59714,"BetterBot",390,1921
59715,"Wildgarlic",411,1715
59715,"STEEBot",384,1896
59716,"pisces223",330,1629
59716,"STEEBot",471,1885
59717,"deathstar",378,1632
59717,"STEEBot",385,1929
59718,"BetterBot",305,1769
59718,"Galena",382,1502
59720,"HastyBot",398,2057
59720,"tarkovsky7",409,1844
59722,"STEEBot",381,2102
59722,"snorkl",311,1916
59723,"STEEBot",437,2045
59723,"Goldenlamb",393,2022
59724,"HastyBot",472,1614
59724,"BB-8",369,1500
59725,"STEEBot",411,1837
59725,"DoubleJay",395,1674
59726,"STEEBot",533,2170
59726,"bbharath",339,1861
59727,"STEEBot",468,1859
59727,"Leo",368,1719
59728,"wagyu",335,2047
59728,"STEEBot",519,2127
59729,"Munyama",283,1762
59729,"HastyBot",463,2257
59732,"Reinogs",259,2048
59732,"BetterBot",427,2035
59735,"BetterBot",509,1740
59735,"Toronto2",254,1462
59737,"STEEBot",387,2136
59737,"akiff_faleel",365,2117
59738,"Uzams",293,1734
59738,"STEEBot",504,2073
59739,"HastyBot",397,2180
59739,"Baphead",438,1779
59740,"BetterBot",317,2023
59740,"NurdiniDelisha",118,1988
59741,"DJosh",288,2077
59741,"BetterBot",430,1948
59745,"FuriousTiles",344,1817
59745,"HastyBot",469,1959
59748,"bubbat",433,1804
59748,"HastyBot",382,1979
59749,"tarkovsky7",407,1934
59749,"HastyBot",429,2021
59750,"HastyBot",461,2187
59750,"Muendo",375,1397
59752,"BB-8",394,1500
59752,"HastyBot",410,1649
59753,"STEEBot",450,2181
59753,"Yracivc",408,2130
59754,"Vishy56789",377,1733
59754,"HastyBot",531,1988
59755,"STEEBot",448,2088
59755,"YLT",450,1879
59756,"BB-8",354,1500
59756,"HastyBot",479,1640
59757,"mytbear",347,2120
59757,"HastyBot",483,2193
59758,"Esan",333,2159
59758,"HastyBot",586,2244
59759,"Fwesha",315,1999
59759,"HastyBot",458,2271
59760,"BetterBot",378,1637
59760,"Anita",421,1542
59764,"BetterBot",453,1848
59764,"magic29",468,1956
59765,"STEEBot",372,2149
59765,"Omoyedivine",612,2020
59766,"HastyBot",354,1649
59766,"BB-8",450,1500
59769,"BetterBot",384,1658
59769,"kar2008",405,1830
59770,"Yracivc",424,2149
59770,"STEEBot",400,2101
59774,"rodchris71",316,1828
59774,"BetterBot",459,2000
59776,"HastyBot",427,1664
59776,"BB-8",403,1500
59777,"zem",259,1807
59777,"HastyBot",509,2120
59779,"HastyBot",349,1615
59779,"BB-8",458,1500
59780,"A_layered_OG",494,2012
59780,"HastyBot",451,2270
59781,"STEEBot",418,1874
59781,"BethMix",252,1512
59784,"Vishy56789",436,1768
59784,"HastyBot",430,2029
59785,"Uzams",384,1730
59785,"STEEBot",394,2118
59786,"STEEBot",467,2138
59786,"Camelngz",388,1962
59789,"STEEBot",395,1794
59789,"Anita",356,1649
59790,"Trayz",472,2001
59790,"STEEBot",450,2164
59791,"BetterBot",314,2026
59791,"ChsrQat",371,2057
59793,"UMIAQ",436,2102
59793,"HastyBot",534,2214
59795,"HastyBot",511,2292
59795,"shcheah",299,2094
59797,"HastyBot",526,2281
59797,"Matt_86",362,1957
59798,"STEEBot",317,1757
59798,"Anita",342,1641
59799,"BetterBot",428,1865
59799,"Knight2014",398,1845
59803,"kar2008",509,1700
59803,"BetterBot",413,1695
59804,"BetterBot",446,1980
59804,"Jeps",292,1585
59806,"bbharath",393,1875
59806,"BetterBot",295,1873
59809,"Esan",493,2231
59809,"HastyBot",422,2206
59810,"STEEBot",394,2129
59810,"Goldenlamb",422,2012
59811,"TT9000",448,1500
59811,"BetterBot",295,1796
59812,"STEEBot",455,1926
59812,"jaundiced",346,1859
59817,"220674_ZAVEPHUA",298,1645
59817,"HastyBot",446,2202
59818,"BetterBot",346,2058
59818,"Brianm",553,1999
59819,"STEEBot",374,2130
59819,"Abdulmumin",497,2131
59820,"BetterBot",368,2013
59820,"monica101",310,1850
59821,"squashy",364,1820
59821,"BetterBot",325,1909
59822,"Omoyedivine",504,2058
59822,"STEEBot",389,2110
59824,"BetterBot",303,1885
59824,"pandorable",313,1637
59825,"STEEBot",463,1848
59825,"plunder1",382,1622
59826,"STEEBot",408,2141
59826,"Yracivc",444,2161
59829,"BetterBot",313,1938
59829,"PVMG",412,2001
59830,"meganlmz",255,1841
59830,"HastyBot",724,2227
59831,"Sopejohn",385,1823
59831,"STEEBot",381,2217
